COL0,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10
24661852,1852,695,35,170,480,10,30,255,465,145
24661853,1853,1046,75,235,725,10,80,290,665,250
24661854,1854,501,40,160,305,0,20,115,285,165
24661855,1855,580,50,115,405,5,50,165,385,145
24661856,1856,387,25,80,280,0,25,95,205,45
24661857,1857,350,25,60,260,5,25,105,205,65
24661858,1858,1285,220,175,850,20,235,235,470,275
24661859,1859,916,95,200,580,30,75,275,420,205
24661860,1860,555,85,170,280,20,40,90,300,175
24661861,1861,675,50,115,515,0,65,220,315,205
24661862,1862,408,15,110,275,5,20,165,275,85
24661863,1863,599,40,140,380,0,50,145,365,190
24661864,1864,366,20,130,210,0,10,45,290,30
24661865,1865,528,40,100,385,0,40,145,335,75
24661866,1866,592,60,110,415,0,60,140,365,95
24661867,1867,553,35,100,415,5,40,135,300,155
24661868,1868,501,80,90,285,5,105,135,155,140
24661869,1869,477,35,120,320,0,65,150,315,90
24661870,1870,836,55,190,590,0,65,245,520,225
24661871,1871,1310,80,290,930,10,115,395,770,395
24661872,1872,179,10,40,130,5,15,65,170,40
24661873,1873,624,65,175,365,20,20,130,360,190
24661874,1874,736,40,225,465,10,50,185,510,190
24661877,1877,420,15,150,255,5,0,110,295,75
24661879,1879,929,40,275,610,15,45,345,645,210
24661880,1880,502,20,115,360,0,45,160,335,80
24661881,1881,639,25,150,460,5,50,275,540,140
24661882,1882,1161,75,225,850,10,80,415,745,270
24661883,1883,704,50,185,470,5,35,165,285,130
24661884,1884,526,35,155,320,15,45,90,330,185
24661885,1885,728,40,215,470,5,60,270,425,210
24661886,1886,616,35,215,355,10,30,120,405,195
24661887,1887,571,20,140,405,5,15,190,385,150
24661889,1889,1371,125,305,935,5,100,385,845,365
24661890,1890,388,30,85,270,0,60,125,220,80
24661891,1891,297,20,55,225,0,55,75,205,60
24661892,1892,519,25,105,390,0,15,110,290,80
24661893,1893,313,25,65,215,0,40,80,250,30
24661894,1894,520,15,100,200,5,30,125,200,110
24661895,1895,694,50,150,485,10,85,180,445,125
24661896,1896,498,30,105,360,0,55,115,285,120
24661897,1897,663,25,165,470,0,50,215,420,140
24661898,1898,509,40,90,365,0,75,145,305,130
24661899,1899,923,75,185,665,0,125,280,595,180
24661900,1900,609,35,125,450,5,80,190,360,165
24661901,1901,414,20,105,295,0,45,170,275,95
24661902,1902,677,25,160,490,0,55,220,485,100
24661903,1903,466,25,100,335,0,35,140,225,100
24661904,1904,469,25,90,355,0,60,145,355,85
24661905,1905,488,20,105,360,0,55,185,310,130
24661906,1906,466,15,70,380,0,10,170,285,95
24661907,1907,603,30,130,440,5,65,140,420,170
24661908,1908,757,35,180,540,5,35,260,470,160
24661909,1909,394,15,85,295,0,40,125,330,115
24661910,1910,453,10,110,335,0,35,115,360,45
24661911,1911,484,15,80,380,0,0,190,390,130
24661912,1912,519,40,90,395,0,65,150,350,85
24661913,1913,531,25,145,355,0,30,165,350,75
24661916,1916,653,30,190,430,0,15,205,425,220
24661917,1917,743,20,265,455,5,50,260,555,140
24661918,1918,602,5,230,365,5,10,185,435,90
24661919,1919,802,20,415,360,5,10,205,620,155
24661920,1920,445,5,200,235,0,20,125,305,30
24661921,1921,376,10,155,205,0,0,130,310,50
24661922,1922,438,10,180,250,0,10,165,375,30
24661926,1926,599,90,70,440,0,90,115,275,140
24661927,1927,845,70,140,590,10,75,165,300,220
24661928,1928,746,125,120,490,10,120,150,270,225
24661929,1929,639,35,200,400,10,75,115,465,120
24661936,1936,347,35,60,250,0,35,95,195,105
24661937,1937,789,90,85,610,0,90,185,440,195
24661940,1940,665,145,60,460,0,160,80,285,185
24661941,1941,530,120,40,365,0,120,95,260,125
24661942,1942,294,30,55,200,5,50,40,190,50
24661943,1943,549,170,55,320,0,200,55,225,170
24661944,1944,677,80,125,465,5,50,140,450,185
24661945,1945,341,65,25,245,5,95,75,200,85
24661946,1946,727,110,80,530,5,140,150,415,185
24661947,1947,438,50,60,315,15,65,90,255,70
24661948,1948,480,55,80,335,0,85,60,315,135
24661949,1949,640,45,110,475,5,70,125,405,185
24661950,1950,413,40,55,315,0,55,80,190,110
24661953,1953,608,50,110,445,5,80,205,420,130
24661954,1954,664,80,120,460,5,75,155,420,175
24661955,1955,469,50,70,340,5,90,105,340,165
24661956,1956,446,25,75,340,5,50,190,370,100
24661957,1957,700,60,100,525,15,70,145,335,165
24661958,1958,747,120,100,520,10,155,120,355,185
24661959,1959,500,80,60,355,10,80,70,220,175
24661960,1960,554,90,50,405,5,120,95,330,100
24661961,1961,549,105,50,395,0,105,55,300,90
24661962,1962,474,65,65,325,10,45,90,215,125
24661963,1963,760,105,130,515,5,140,175,380,235
24661964,1964,783,70,140,565,5,55,165,415,235
24661965,1965,534,50,70,410,5,95,100,275,150
24661966,1966,1277,45,220,1010,5,90,375,950,260
24661967,1967,1004,35,280,670,15,45,275,560,230
24661968,1968,531,15,135,380,0,40,200,395,80
24661969,1969,603,10,200,390,0,20,185,395,70
24661970,1970,487,20,115,355,0,10,270,455,35
24661971,1971,436,15,120,295,0,25,240,385,45
24661972,1972,722,25,200,495,0,35,250,480,150
24661973,1973,505,5,175,320,5,20,195,460,70
24661974,1974,498,5,145,345,5,20,155,415,55
24661975,1975,539,0,170,370,5,10,275,490,45
24661976,1976,545,10,180,350,0,10,255,460,60
24661977,1977,412,5,150,255,0,10,150,335,65
24661978,1978,559,5,185,370,5,0,220,445,55
24661979,1979,612,15,200,380,5,10,225,535,40
24661980,1980,539,10,160,365,0,15,185,545,65
24661981,1981,454,5,165,285,0,0,190,350,85
24661982,1982,524,10,185,325,5,0,210,365,80
24661983,1983,636,10,210,405,10,25,260,515,85
24661984,1984,580,15,185,375,0,10,255,565,65
24661985,1985,326,15,120,190,0,15,85,175,100
24661986,1986,593,15,185,385,5,10,210,365,125
24661987,1987,365,5,115,245,0,15,210,360,55
24661988,1988,298,5,90,205,0,0,170,255,25
24661989,1989,520,10,175,330,0,35,190,500,80
24661990,1990,439,0,170,265,0,0,175,410,70
24661991,1991,556,10,200,345,0,15,240,445,75
24661992,1992,527,10,185,330,0,10,200,425,60
24661993,1993,595,25,175,395,0,30,260,520,75
24661994,1994,467,0,180,285,0,0,175,390,70
24661995,1995,683,15,250,415,5,30,265,505,130
24661996,1996,463,10,160,290,0,15,195,355,50
24661997,1997,520,10,190,320,0,10,215,380,70
24661998,1998,683,20,255,405,0,25,335,500,110
24661999,1999,567,10,210,350,5,15,255,450,100
24662000,2000,453,5,185,260,0,0,180,340,65
24662001,2001,562,25,180,350,10,30,190,415,130
24662002,2002,573,20,290,245,0,15,165,420,125
24662003,2003,279,5,110,160,0,15,90,200,50
24662004,2004,550,15,195,335,10,10,160,305,190
24662005,2005,469,15,170,280,5,15,165,340,110
24662006,2006,585,20,235,330,5,15,240,430,125
24662007,2007,541,10,210,320,5,20,200,360,180
24662008,2008,550,5,190,350,5,15,205,570,65
24662009,2009,483,10,175,290,5,15,175,375,110
24662010,2010,522,5,195,315,0,10,215,490,45
24662011,2011,757,10,275,470,0,25,250,595,115
24662012,2012,693,10,305,375,0,10,235,520,125
24662013,2013,511,5,190,300,10,15,180,300,170
24662014,2014,791,25,325,420,20,25,340,550,230
24662015,2015,370,5,100,265,0,0,135,265,55
24662016,2016,608,5,220,380,0,25,240,495,70
24662017,2017,410,5,125,285,0,0,120,305,25
24662018,2018,382,10,100,275,0,10,185,370,60
24662019,2019,392,0,130,260,0,0,120,280,45
24662020,2020,428,5,135,280,5,0,190,385,55
24662021,2021,432,5,150,275,5,10,185,310,75
24662022,2022,446,5,140,300,5,0,170,375,90
24662024,2024,2628,50,1005,1550,20,85,585,1830,280
24662025,2025,601,15,320,250,10,15,245,325,275
24662026,2026,812,40,215,520,10,45,235,410,165
24662027,2027,569,20,110,435,0,35,225,445,65
24662028,2028,447,15,140,285,5,0,150,275,85
24662029,2029,504,20,95,380,5,25,240,390,95
24662030,2030,486,10,100,375,0,40,185,345,105
24662031,2031,703,20,170,515,0,35,265,600,165
24662032,2032,621,10,195,405,5,20,210,430,60
24662033,2033,383,15,80,290,0,0,135,295,80
24662034,2034,304,5,100,195,5,10,105,235,95
24662035,2035,543,15,205,315,5,20,180,370,130
24662036,2036,482,0,125,350,5,0,235,415,90
24662037,2037,562,5,250,305,5,10,185,385,155
24662038,2038,479,15,150,310,5,25,140,375,125
24662039,2039,328,5,105,220,5,0,100,230,75
24662040,2040,949,30,425,485,15,10,310,630,280
24662041,2041,754,25,235,480,15,10,310,535,170
24662042,2042,545,15,155,370,5,30,175,345,140
24662043,2043,265,25,85,155,5,25,90,90,110
24662044,2044,775,50,230,475,15,55,285,425,225
24662045,2045,639,20,155,455,5,30,205,355,75
24662046,2046,733,30,205,460,10,45,285,545,100
24662047,2047,536,30,150,355,5,25,170,370,75
24662048,2048,558,25,165,365,10,10,170,420,95
24662049,2049,731,25,200,505,5,35,260,535,115
24662050,2050,569,10,165,385,5,25,220,415,65
24662051,2051,548,40,140,360,15,45,155,300,95
24662052,2052,475,25,105,295,5,50,195,290,120
24662053,2053,520,25,150,300,0,20,165,335,95
24662054,2054,753,30,185,515,5,55,240,465,115
24662055,2055,972,40,390,520,20,30,380,650,325
24662056,2056,818,30,280,500,10,50,285,520,150
24662057,2057,501,25,295,170,10,0,80,275,200
24662058,2058,1072,30,335,690,15,45,340,850,150
24662064,2064,672,25,190,450,0,20,225,535,100
24662065,2065,592,20,190,390,0,20,195,455,110
24662066,2066,1123,20,360,735,10,50,425,860,260
24662067,2067,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
24662069,2069,418,30,140,245,5,35,160,230,85
24662070,2070,888,15,315,550,0,35,245,600,265
24662071,2071,585,25,245,310,10,25,225,440,130
24662072,2072,581,5,260,315,0,15,215,415,125
24662073,2073,1347,30,535,765,20,15,405,985,355
24662074,2074,667,15,285,360,10,20,220,445,185
24662075,2075,448,5,200,240,0,0,130,305,80
24662076,2076,638,15,235,375,15,30,210,415,155
24662077,2077,479,5,185,280,5,15,200,365,155
24662078,2078,579,30,180,340,20,30,160,425,115
24662079,2079,688,40,230,395,30,10,225,490,250
24662080,2080,593,10,245,335,0,10,175,455,135
24662081,2081,759,15,320,410,15,10,275,415,260
24662082,2082,435,10,215,205,5,15,155,255,155
24662083,2083,591,25,245,310,10,10,170,335,195
24662084,2084,766,20,310,435,0,30,240,525,195
24662085,2085,672,15,245,410,5,25,210,465,185
24662086,2086,649,20,270,355,5,15,195,375,255
24662087,2087,723,25,360,325,15,15,150,280,280
24662088,2088,693,20,360,285,25,20,185,370,200
24662089,2089,1275,35,550,555,15,25,200,760,230
24662090,2090,663,15,225,420,0,25,270,550,115
24662091,2091,482,15,185,275,5,25,170,365,80
24662092,2092,593,10,200,385,5,15,225,440,65
24662093,2093,476,10,180,285,5,10,190,395,85
24662094,2094,686,5,255,420,0,15,275,470,100
24662095,2095,553,5,180,365,0,20,220,475,75
24662096,2096,603,10,150,425,5,10,200,390,95
24662097,2097,575,10,160,405,0,20,245,500,100
24662098,2098,354,5,125,225,0,0,145,310,40
24662099,2099,579,10,210,355,0,20,205,355,85
24662100,2100,386,20,115,230,5,15,110,240,80
24662101,2101,389,5,125,255,5,15,170,250,75
24662102,2102,268,5,50,215,0,10,100,200,60
24662103,2103,485,20,205,260,5,15,160,315,70
24662104,2104,579,30,210,330,5,25,175,370,195
24662105,2105,596,25,230,330,15,15,190,365,215
24662106,2106,515,10,200,295,10,10,145,345,145
24662108,2108,696,30,315,320,35,20,225,340,335
24662109,2109,581,30,305,235,10,40,190,295,210
24662110,2110,435,5,190,240,0,0,165,275,165
24662111,2111,459,115,60,265,25,50,65,330,145
24662112,2112,533,45,75,380,25,35,65,430,115
24662113,2113,494,30,40,415,0,70,50,425,110
24662114,2114,1325,365,120,835,5,250,285,495,405
24662115,2115,1428,400,100,725,140,295,175,470,585
24662116,2116,535,110,85,205,130,0,60,170,335
24662117,2117,345,25,65,255,0,10,90,300,40
24662118,2118,381,20,75,285,5,50,95,340,75
24662119,2119,788,40,135,500,0,35,145,545,110
24662120,2120,531,40,90,380,15,15,125,445,115
24662121,2121,520,65,110,340,0,65,70,440,80
24662122,2122,660,50,135,470,0,20,85,530,115
24662123,2123,479,65,105,285,15,40,105,335,120
24662124,2124,584,50,130,395,5,40,140,435,105
24662125,2125,682,65,155,455,5,65,195,420,170
24662126,2126,541,75,85,370,10,50,85,395,105
24662127,2127,684,100,205,365,10,65,130,550,150
24662128,2128,981,125,160,685,10,105,170,680,275
24662129,2129,592,105,125,350,5,70,115,385,105
24662130,2130,462,80,70,315,0,100,65,310,85
24662131,2131,556,60,160,330,10,60,50,360,170
24662132,2132,595,65,140,390,5,50,95,385,135
24662133,2133,525,45,115,355,10,60,60,405,70
24662134,2134,485,70,115,290,5,45,50,320,165
24662135,2135,469,55,35,370,5,75,80,355,60
24662136,2136,1857,235,150,1435,5,335,370,1280,415
24662137,2137,313,60,15,230,0,135,60,270,55
24662138,2138,667,120,20,515,15,140,85,525,185
24662140,2140,1102,390,90,590,35,280,100,270,345
24662141,2141,542,200,40,290,10,125,55,215,165
24662142,2142,795,245,50,485,10,105,15,250,360
24662143,2143,388,110,5,265,0,90,0,250,115
24662144,2144,782,215,15,555,0,140,35,540,220
24662145,2145,303,90,10,205,0,65,10,145,110
24662147,2147,582,200,10,370,10,65,20,295,205
24662148,2148,678,165,10,370,15,105,15,265,155
24662149,2149,571,95,20,455,10,145,45,370,155
24662150,2150,613,120,10,475,5,115,15,360,140
24662151,2151,609,130,25,445,10,180,80,315,170
24662152,2152,827,160,25,515,0,165,40,475,155
24662153,2153,711,215,35,450,10,175,65,375,205
24662154,2154,887,210,45,610,15,215,80,610,235
24662155,2155,1057,295,120,615,30,185,85,580,425
24662156,2156,401,115,20,255,15,60,40,290,150
24662157,2157,589,160,20,390,15,150,45,310,210
24662158,2158,651,225,30,380,15,150,70,345,265
24662159,2159,678,185,35,435,15,120,65,400,230
24662160,2160,811,135,40,630,5,150,60,530,205
24662161,2161,672,110,45,510,5,145,65,505,145
24662162,2162,453,105,25,315,0,115,25,335,125
24662163,2163,1035,170,175,685,10,165,150,705,245
24662164,2164,721,100,205,200,20,55,60,325,140
24662165,2165,629,75,175,375,0,100,145,510,140
24662167,2167,559,60,155,300,20,50,100,380,170
24662168,2168,592,115,150,325,5,140,115,395,115
24662169,2169,383,75,65,235,5,80,80,290,110
24662170,2170,664,115,130,405,15,80,160,420,255
24662171,2171,1076,195,140,690,50,145,155,600,465
24662172,2172,407,85,50,255,10,55,40,235,160
24662173,2173,960,200,145,595,20,120,95,570,265
24662174,2174,777,195,160,370,55,165,120,365,395
24662175,2175,702,135,180,375,10,60,90,385,200
24662176,2176,823,240,120,450,15,80,80,590,245
24662177,2177,326,80,40,195,10,70,45,235,95
24662178,2178,949,350,130,435,30,225,75,535,290
24662179,2179,932,190,180,540,20,100,155,525,345
24662180,2180,905,355,180,340,30,170,110,340,330
24662182,2182,546,95,155,285,10,40,150,395,120
24662183,2183,276,70,55,145,5,50,50,205,70
24662187,2187,685,35,180,360,5,25,105,425,125
24662192,2192,539,50,105,390,5,30,135,480,70
24662193,2193,1048,110,235,680,5,120,210,740,215
24662195,2195,523,50,150,320,0,30,100,440,80
24662196,2196,483,75,160,240,0,40,135,310,75
24662197,2197,592,25,180,375,10,40,90,470,75
24662198,2198,614,130,125,335,25,100,120,415,205
24662199,2199,593,110,140,330,5,90,115,375,155
24662200,2200,456,115,125,195,15,55,100,175,275
24662201,2201,580,125,175,275,10,95,135,255,260
24662202,2202,534,95,120,310,10,60,130,355,185
24662203,2203,909,205,195,505,0,125,80,545,245
24662204,2204,618,235,120,250,15,110,50,280,185
24662205,2205,939,145,175,595,25,115,125,560,290
24662206,2206,423,45,80,290,10,10,80,285,85
24662209,2209,751,135,130,480,10,100,110,545,210
24662210,2210,437,70,75,280,5,25,55,310,145
24662211,2211,532,60,90,375,5,55,110,350,180
24662212,2212,437,55,70,310,10,55,45,380,40
24662213,2213,416,30,65,315,0,30,100,360,80
24662214,2214,592,180,90,305,15,120,65,305,165
24662215,2215,823,275,160,380,5,170,120,475,230
24662216,2216,1393,125,90,765,5,45,70,360,125
24662217,2217,1195,90,240,440,5,50,135,550,175
24662218,2218,535,80,70,380,10,75,90,340,130
24662219,2219,404,25,35,330,10,20,100,350,70
24662220,2220,698,155,90,450,5,115,120,590,135
24662221,2221,645,60,95,480,0,60,105,490,105
24662222,2222,594,50,60,485,0,55,70,475,65
24662223,2223,477,35,65,365,0,40,130,430,80
24662224,2224,422,35,50,330,0,40,95,425,30
24662225,2225,439,30,75,335,0,20,110,395,65
24662226,2226,613,70,75,460,5,65,70,505,65
24662227,2227,565,55,85,425,0,35,75,470,90
24662228,2228,690,75,75,540,0,75,145,595,95
24662229,2229,588,25,100,460,5,45,135,520,95
24662230,2230,552,50,80,425,0,60,50,390,130
24662231,2231,396,30,60,305,0,20,70,300,65
24662232,2232,533,115,75,330,15,90,95,310,240
24662233,2233,1644,320,115,1190,15,355,165,1100,510
24662234,2234,507,155,45,295,15,105,65,370,140
24662235,2235,345,90,45,200,5,55,60,115,180
24662236,2236,892,105,60,710,15,110,85,680,175
24662237,2237,439,80,45,300,0,55,35,320,85
24662238,2238,872,130,95,635,10,120,85,560,190
24662239,2239,532,75,70,385,10,65,50,415,110
24662240,2240,704,155,95,445,15,90,80,440,230
24662241,2241,546,80,55,310,10,60,55,365,120
24662242,2242,757,205,60,480,10,125,40,465,180
24662243,2243,632,190,35,385,25,80,55,325,215
24662244,2244,473,90,20,320,15,95,45,315,190
24662245,2245,446,90,35,315,5,40,45,300,140
24662246,2246,1141,300,95,725,25,220,95,695,345
24662247,2247,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
24662248,2248,474,85,15,365,10,60,0,285,115
24662250,2250,537,95,25,410,5,60,50,390,130
24662251,2251,526,125,25,370,10,110,30,390,170
24662252,2252,349,60,15,270,5,25,10,315,55
24662253,2253,410,100,25,280,0,75,35,320,50
24662254,2254,455,90,25,330,5,90,30,340,115
24662255,2255,473,70,30,375,0,60,70,380,55
24662256,2256,503,85,20,390,5,80,70,445,140
24662257,2257,575,100,25,445,10,100,55,425,155
24662258,2258,440,80,20,330,5,45,25,395,110
24662259,2259,685,155,20,490,15,125,35,550,110
24662260,2260,458,70,30,355,0,60,50,330,125
24662261,2261,1284,315,45,780,10,180,60,725,420
24662262,2262,504,140,15,350,5,80,25,395,105
24662263,2263,520,100,15,395,0,90,30,425,65
24662264,2264,498,100,15,370,5,85,30,375,80
24662265,2265,556,110,10,435,0,100,30,440,105
24662266,2266,505,95,15,390,5,85,30,385,115
24662267,2267,637,120,20,495,5,125,50,425,125
24662268,2268,281,55,5,215,0,45,20,270,55
24662269,2269,1210,280,55,840,30,295,45,685,530
24662270,2270,525,150,30,325,20,60,45,275,160
24662271,2271,742,165,35,535,5,145,65,560,170
24662272,2272,895,265,45,570,15,155,45,465,330
24662273,2273,504,135,10,355,5,65,55,430,70
24662274,2274,531,95,10,420,5,100,35,475,85
24662275,2275,571,100,20,450,0,65,30,445,80
24662276,2276,495,100,5,385,5,80,30,425,85
24662277,2277,625,150,25,440,10,100,20,440,180
24662278,2278,748,230,20,490,10,140,30,580,160
24662279,2279,455,160,15,275,10,130,25,220,240
24662280,2280,529,110,20,400,5,100,30,355,135
24662281,2281,451,105,15,335,0,110,40,390,60
24662282,2282,465,145,20,300,0,150,35,285,175
24662283,2283,432,90,15,320,15,65,10,260,165
24662284,2284,675,140,10,520,10,105,35,515,140
24662285,2285,335,155,10,170,5,10,0,145,35
24662286,2286,391,70,5,305,10,65,10,235,125
24662287,2287,438,95,15,315,10,65,60,310,140
24662288,2288,440,90,10,330,10,35,20,305,130
24662289,2289,819,250,25,515,30,160,35,505,310
24662290,2290,624,150,15,450,5,115,60,375,260
24662291,2291,720,195,30,480,15,145,70,475,235
24662292,2292,559,125,20,405,10,145,20,390,180
24662293,2293,585,130,10,425,15,110,15,355,155
24662294,2294,461,105,15,345,0,75,15,330,110
24662295,2295,349,90,5,245,10,95,15,285,90
24662296,2296,449,90,5,350,5,90,35,335,80
24662297,2297,465,125,5,315,15,70,20,310,140
24662298,2298,526,105,20,380,5,80,10,385,90
24662299,2299,548,160,15,370,5,115,20,455,100
24662300,2300,506,120,25,355,5,85,40,270,165
24662301,2301,623,145,20,445,10,115,0,415,175
24662302,2302,424,75,10,325,10,100,20,195,185
24662303,2303,562,100,10,450,0,130,20,485,95
24662304,2304,467,90,10,365,5,90,25,380,95
24662305,2305,578,125,10,440,5,135,75,495,140
24662306,2306,401,65,10,325,5,70,20,290,105
24662307,2307,402,90,15,285,5,45,30,260,150
24662308,2308,466,95,10,360,0,80,15,335,140
24662309,2309,449,100,15,320,5,70,50,305,130
24662310,2310,425,75,15,330,5,75,40,265,105
24662311,2311,523,80,20,415,5,105,10,390,165
24662312,2312,451,75,5,360,10,85,30,315,130
24662313,2313,623,150,15,445,15,65,35,425,145
24662314,2314,497,140,20,330,15,115,20,360,100
24662315,2315,557,110,5,430,5,100,15,395,95
24662316,2316,365,70,10,280,0,50,10,265,55
24662317,2317,525,130,5,385,5,80,15,410,135
24662318,2318,431,95,0,335,5,30,10,280,95
24662319,2319,464,110,10,330,10,60,20,265,195
24662320,2320,618,145,15,440,20,175,10,315,305
24662321,2321,518,125,30,360,5,120,35,295,210
24662322,2322,740,140,25,565,15,85,45,550,195
24662323,2323,570,95,30,425,20,75,30,280,250
24662324,2324,623,110,30,475,10,110,55,400,290
24662325,2325,742,115,55,560,15,100,50,465,250
24662326,2326,643,135,60,440,15,110,25,450,235
24662327,2327,579,120,25,420,15,95,45,445,170
24662328,2328,518,110,40,345,25,80,40,275,190
24662329,2329,471,130,50,280,10,100,35,300,175
24662330,2330,427,95,45,280,5,65,70,180,235
24662331,2331,612,130,45,425,15,135,45,310,245
24662332,2332,1117,290,105,690,30,160,80,490,490
24662333,2333,619,205,60,320,35,100,30,235,325
24662334,2334,655,145,50,445,15,110,55,325,305
24662335,2335,531,75,55,320,5,60,30,305,125
24662336,2336,848,235,115,485,10,170,65,400,345
24662337,2337,398,110,65,215,10,75,50,225,105
24662338,2338,414,105,55,245,5,45,65,290,240
24662339,2339,507,120,45,305,15,85,80,300,185
24662340,2340,409,80,15,310,10,40,30,235,160
24662341,2341,782,175,60,525,25,110,50,395,380
24662342,2342,506,100,35,365,5,120,25,320,205
24662343,2343,448,85,30,330,5,70,55,350,115
24662344,2344,475,85,25,365,5,45,20,345,85
24662345,2345,466,90,5,360,5,50,40,305,130
24662346,2346,441,90,10,335,15,70,15,300,135
24662347,2347,360,90,15,250,5,65,10,230,160
24662348,2348,475,140,15,310,10,65,30,400,190
24662349,2349,470,115,15,340,5,65,35,340,135
24662350,2350,338,80,15,240,10,80,0,170,145
24662351,2351,214,40,5,165,5,20,10,130,65
24662352,2352,574,135,25,405,10,70,20,420,135
24662353,2353,1291,385,85,795,25,170,60,560,495
24662354,2354,319,70,15,230,10,50,10,160,135
24662355,2355,532,165,25,325,15,130,10,335,265
24662356,2356,427,85,10,330,5,50,40,365,130
24662357,2357,812,235,85,470,20,135,55,460,370
24662358,2358,1117,290,95,710,15,180,100,700,520
24662359,2359,413,95,20,290,10,50,50,255,145
24662362,2362,329,70,5,240,10,45,30,220,140
24662363,2363,380,80,10,285,0,100,10,305,90
24662364,2364,465,90,10,350,15,150,30,340,190
24662365,2365,342,75,0,260,0,85,0,260,70
24662366,2366,576,135,5,425,10,130,0,475,130
24662367,2367,676,150,5,525,0,130,15,505,145
24662368,2368,727,155,15,550,5,140,50,540,150
24662369,2369,409,90,10,295,5,55,25,260,125
24662370,2370,509,115,25,360,5,105,25,330,205
24662371,2371,474,105,25,340,5,110,20,330,205
24662372,2372,508,115,40,320,25,65,25,305,250
24662373,2373,476,115,30,315,10,60,15,230,175
24662374,2374,370,75,25,255,10,25,20,165,175
24662375,2375,640,175,55,390,15,135,60,365,295
24662376,2376,436,105,35,290,5,70,30,230,215
24662377,2377,505,120,75,305,10,80,60,360,205
24662378,2378,440,80,45,300,10,90,40,305,160
24662379,2379,640,120,60,445,15,100,75,405,230
24662380,2380,497,110,50,330,5,60,35,255,205
24662381,2381,534,130,55,350,10,65,40,225,185
24662382,2382,464,115,40,300,10,80,25,250,255
24662383,2383,537,120,55,350,15,75,35,330,155
24662384,2384,500,135,55,305,5,110,55,240,255
24662385,2385,678,135,65,470,10,105,65,350,290
24662386,2386,914,230,65,585,30,165,35,435,460
24662387,2387,1364,585,110,600,70,310,75,400,685
24662388,2388,565,140,40,375,10,60,35,310,220
24662389,2389,512,135,20,345,15,70,35,300,175
24662390,2390,467,110,25,325,5,105,25,300,195
24662391,2391,839,195,65,560,20,120,70,475,360
24662392,2392,721,245,30,425,30,95,45,365,320
24662393,2393,390,105,10,275,5,90,0,270,90
24662394,2394,826,235,35,545,10,135,40,445,380
24662395,2395,465,120,5,330,5,85,10,390,85
24662396,2396,539,130,20,380,10,100,20,395,145
24662397,2397,1041,240,30,755,20,190,70,590,360
24662398,2398,1394,390,50,920,35,230,40,725,595
24662399,2399,810,240,60,490,15,180,45,445,405
24662400,2400,777,215,50,500,10,120,60,335,345
24662401,2401,901,255,45,565,30,165,40,490,425
24662402,2402,357,85,25,240,5,70,10,175,145
24662403,2403,612,190,40,370,20,110,60,280,335
24662404,2404,980,285,85,570,40,130,35,430,500
24662405,2405,1354,540,75,695,40,365,50,595,675
24662408,2408,675,180,25,440,25,165,45,365,380
24662409,2409,617,185,15,395,25,100,45,275,350
24662410,2410,358,100,20,225,10,65,20,165,195
24662411,2411,1110,560,50,435,65,250,35,385,540
24662412,2412,715,240,45,385,45,135,20,345,290
24662413,2413,267,95,15,150,5,90,10,95,155
24662414,2414,574,205,40,320,10,85,20,210,330
24662415,2415,466,150,45,260,10,115,50,315,230
24662416,2416,725,235,45,420,25,90,55,340,310
24662417,2417,1072,270,60,690,50,185,60,495,450
24662418,2418,372,40,135,190,5,60,70,150,185
24662419,2419,458,35,250,160,10,35,115,140,335
24662420,2420,392,105,50,225,15,80,40,170,230
24662421,2421,573,130,30,405,5,100,35,390,145
24662422,2422,712,200,25,480,10,135,40,480,200
24662423,2423,439,70,20,345,0,70,30,380,120
24662424,2424,546,135,15,395,5,80,20,350,135
24662425,2425,500,90,20,390,0,110,35,425,80
24662426,2426,898,205,40,640,10,130,65,655,190
24662427,2427,506,130,35,340,5,165,45,365,115
24662428,2428,447,105,30,305,5,60,30,205,165
24662429,2429,417,105,15,285,0,95,35,305,90
24662430,2430,540,160,35,340,5,70,60,380,140
24662431,2431,471,100,25,340,5,95,20,360,130
24662432,2432,533,120,20,385,5,140,25,415,115
24662433,2433,610,95,245,270,0,35,160,355,205
24662434,2434,499,140,15,330,10,55,20,350,175
24662435,2435,717,150,35,520,5,110,30,405,250
24662436,2436,292,40,5,245,0,40,30,230,70
24662439,2439,635,230,30,370,5,110,0,435,190
24662440,2440,815,295,50,460,15,145,30,380,365
24662442,2442,948,300,40,595,15,220,55,395,450
24662444,2444,885,165,80,610,25,110,50,350,525
24662445,2445,858,195,115,520,25,90,100,295,565
24662447,2447,313,75,50,170,20,25,45,135,190
24662448,2448,580,235,85,230,30,130,65,160,320
24662449,2449,484,115,45,300,25,60,50,200,285
24662450,2450,345,100,40,185,15,60,30,200,220
24662452,2452,788,220,80,455,30,160,75,315,380
24662453,2453,1158,405,140,585,35,145,85,405,590
24662454,2454,921,220,115,560,25,75,85,330,485
24662455,2455,455,80,80,280,10,85,60,265,285
24662456,2456,842,225,115,470,30,180,110,305,470
24662457,2457,478,120,65,265,30,85,50,190,280
24662458,2458,239,40,25,165,10,55,10,75,195
